loan_part_id,due_date,pay_principal,pay_interest,lender_fee,borrower,status,annualised_rate,credit_band
15142343,2019-02-14,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-03-14,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-04-14,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-05-14,0.44,0.05,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-06-14,0.44,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-07-14,0.44,0.05,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-08-14,0.45,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-09-14,0.45,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-10-14,0.45,0.04,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-11-14,0.46,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2019-12-14,0.45,0.03,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-01-14,0.47,0.03,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-02-14,0.46,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-03-14,0.47,0.03,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-04-14,0.47,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-05-14,0.47,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-06-14,0.48,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-07-14,0.48,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-08-14,0.49,0.0,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15142343,2020-09-14,0.49,0.01,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-09-14,0.49,0.01,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-08-14,0.49,0.0,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-07-14,0.48,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-06-14,0.48,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-05-14,0.47,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-04-14,0.47,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-03-14,0.47,0.03,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-02-14,0.46,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2020-01-14,0.47,0.03,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-12-14,0.45,0.03,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-11-14,0.46,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-10-14,0.45,0.04,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-09-14,0.45,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-08-14,0.45,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-07-14,0.44,0.05,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-06-14,0.44,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-05-14,0.44,0.05,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-04-14,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-03-14,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-02-14,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2019-01-14,0.42,0.07,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-12-14,0.42,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-11-14,0.42,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-10-14,0.42,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-09-14,0.41,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-08-14,0.41,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-07-14,0.41,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-06-14,0.41,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-05-14,0.4,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-04-14,0.4,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-03-14,0.39,0.1,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-02-14,0.4,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2018-01-14,0.39,0.1,0.02,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2017-12-14,0.39,0.11,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2017-11-14,0.38,0.1,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2017-10-14,0.39,0.11,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2017-09-14,0.38,0.11,0.02,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2017-08-14,0.38,0.11,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143108,2017-07-14,0.37,0.12,0.02,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-02-08,0.4,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-03-08,0.39,0.1,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-04-08,0.4,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-05-08,0.4,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-06-08,0.41,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-07-08,0.41,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-08-08,0.41,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-09-08,0.41,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-10-08,0.42,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-11-08,0.42,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2018-12-08,0.42,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-01-08,0.42,0.07,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-02-08,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-03-08,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-04-08,0.43,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-05-08,0.44,0.05,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-06-08,0.44,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-07-08,0.44,0.05,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-08-08,0.45,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-09-08,0.45,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-10-08,0.45,0.04,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-11-08,0.46,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2019-12-08,0.45,0.03,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-01-08,0.47,0.03,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-02-08,0.46,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-03-08,0.47,0.03,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-04-08,0.47,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-05-08,0.47,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-06-08,0.48,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-07-08,0.48,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-08-08,0.49,0.0,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15049205,2020-09-08,0.49,0.01,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15040725,2017-06-07,0.28,0.14,0.02,Working Capital Loan,live,9.5,A (Low risk)
15040725,2017-07-07,0.28,0.14,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2017-08-07,0.28,0.14,0.02,Working Capital Loan,live,9.5,A (Low risk)
15040725,2017-09-07,0.29,0.13,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2017-10-07,0.28,0.14,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2017-11-07,0.29,0.13,0.02,Working Capital Loan,live,9.5,A (Low risk)
15040725,2017-12-07,0.3,0.12,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-01-07,0.29,0.13,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-02-07,0.3,0.12,0.02,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-03-07,0.3,0.12,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-04-07,0.3,0.12,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-05-07,0.3,0.12,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-06-07,0.31,0.11,0.02,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-07-07,0.31,0.11,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-08-07,0.31,0.11,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-09-07,0.31,0.11,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-10-07,0.32,0.1,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-11-07,0.32,0.1,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2018-12-07,0.32,0.1,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-01-07,0.32,0.1,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-02-07,0.33,0.09,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-03-07,0.33,0.09,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-04-07,0.33,0.09,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-05-07,0.33,0.09,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-06-07,0.34,0.08,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-07-07,0.34,0.08,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-08-07,0.34,0.08,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-09-07,0.35,0.07,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-10-07,0.34,0.08,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-11-07,0.35,0.07,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2019-12-07,0.36,0.06,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-01-07,0.35,0.07,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-02-07,0.36,0.06,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-03-07,0.36,0.06,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-04-07,0.37,0.05,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-05-07,0.37,0.06,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-06-07,0.37,0.05,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-07-07,0.37,0.04,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-08-07,0.38,0.05,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-09-07,0.37,0.04,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-10-07,0.39,0.04,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-11-07,0.38,0.03,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2020-12-07,0.39,0.03,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-01-07,0.39,0.03,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-02-07,0.4,0.03,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-03-07,0.39,0.02,0.01,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-04-07,0.4,0.02,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-05-07,0.41,0.01,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-06-07,0.4,0.02,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-07-07,0.41,0.01,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-08-07,0.42,0.0,0.0,Working Capital Loan,live,9.5,A (Low risk)
15040725,2021-09-07,0.42,0.01,0.0,Working Capital Loan,live,9.5,A (Low risk)
14974843,2018-06-04,0.31,0.1,0.02,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2018-07-04,0.31,0.1,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2018-08-04,0.31,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2018-09-04,0.32,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2018-10-04,0.32,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2018-11-04,0.32,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2018-12-04,0.32,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-01-04,0.33,0.09,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-02-04,0.32,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-03-04,0.33,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-04-04,0.34,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-05-04,0.33,0.08,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-06-04,0.34,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-07-04,0.34,0.07,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-08-04,0.34,0.07,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-09-04,0.34,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-10-04,0.35,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-11-04,0.35,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2019-12-04,0.35,0.06,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-01-04,0.35,0.06,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-02-04,0.36,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-03-04,0.36,0.05,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-04-04,0.36,0.05,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-05-04,0.36,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-06-04,0.37,0.04,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-07-04,0.36,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-08-04,0.37,0.04,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-09-04,0.38,0.04,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-10-04,0.37,0.03,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-11-04,0.38,0.03,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2020-12-04,0.38,0.03,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-01-04,0.39,0.02,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
15143916,2017-05-14,0.27,0.16,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2017-06-14,0.28,0.16,0.02,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2017-07-14,0.27,0.16,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2017-08-14,0.28,0.15,0.02,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2017-09-14,0.28,0.15,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2017-10-14,0.28,0.15,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2017-11-14,0.29,0.15,0.02,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2017-12-14,0.28,0.14,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-01-14,0.29,0.14,0.02,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-02-14,0.3,0.14,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-03-14,0.29,0.13,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-04-14,0.3,0.14,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-05-14,0.3,0.13,0.02,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-06-14,0.3,0.13,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-07-14,0.31,0.12,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-08-14,0.31,0.12,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-09-14,0.31,0.12,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-10-14,0.31,0.12,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-11-14,0.32,0.11,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2018-12-14,0.32,0.12,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-01-14,0.32,0.1,0.02,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-02-14,0.33,0.11,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-03-14,0.32,0.1,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-04-14,0.33,0.1,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-05-14,0.34,0.1,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-06-14,0.34,0.09,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-07-14,0.33,0.09,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-08-14,0.35,0.09,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-09-14,0.34,0.09,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-10-14,0.35,0.08,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-11-14,0.35,0.08,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2019-12-14,0.36,0.07,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-01-14,0.36,0.08,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-02-14,0.36,0.07,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-03-14,0.36,0.06,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-04-14,0.37,0.07,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-05-14,0.37,0.06,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-06-14,0.38,0.05,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-09-14,0.43,0.01,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-08-14,0.43,0.0,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-07-14,0.42,0.02,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-06-14,0.41,0.01,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-05-14,0.41,0.02,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-04-14,0.41,0.02,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-03-14,0.41,0.03,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-02-14,0.4,0.03,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2021-01-14,0.4,0.03,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-12-14,0.39,0.03,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-11-14,0.39,0.04,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-10-14,0.39,0.05,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-09-14,0.38,0.04,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-08-14,0.39,0.05,0.01,Expansion And Growth Loan,live,10.6,B (Below average risk)
15143916,2020-07-14,0.37,0.06,0.0,Expansion And Growth Loan,live,10.6,B (Below average risk)
15063226,2017-10-08,0.3,0.11,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
15063226,2017-09-08,0.29,0.12,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
15063226,2017-08-08,0.29,0.12,0.02,Working Capital Loan,live,8.3,A+ (Very low risk)
15063226,2017-07-08,0.29,0.12,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
15063226,2017-06-08,0.28,0.12,0.02,Working Capital Loan,live,8.3,A+ (Very low risk)
14974843,2021-02-04,0.38,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-03-04,0.39,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-04-04,0.39,0.02,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-05-04,0.4,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-06-04,0.4,0.01,0.01,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-07-04,0.4,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-08-04,0.4,0.01,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14974843,2021-09-04,0.41,0.0,0.0,Expansion And Growth Loan,live,8.3,A+ (Very low risk)
14949281,2017-06-02,0.28,0.12,0.02,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2017-07-02,0.29,0.12,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2017-08-02,0.29,0.12,0.02,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2017-09-02,0.29,0.12,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2017-10-02,0.3,0.11,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2017-11-02,0.29,0.12,0.02,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2017-12-02,0.3,0.11,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-01-02,0.3,0.11,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-02-02,0.3,0.1,0.02,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-03-02,0.3,0.11,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-04-02,0.31,0.1,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-05-02,0.31,0.1,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-06-02,0.31,0.1,0.02,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-07-02,0.31,0.1,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-08-02,0.31,0.09,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-09-02,0.32,0.09,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-10-02,0.32,0.09,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-11-02,0.32,0.09,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2018-12-02,0.32,0.08,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-01-02,0.33,0.09,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-02-02,0.32,0.08,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-03-02,0.33,0.08,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-04-02,0.34,0.07,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-05-02,0.33,0.08,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-06-02,0.34,0.07,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-07-02,0.34,0.07,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-08-02,0.34,0.07,0.0,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-09-02,0.34,0.06,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-10-02,0.35,0.06,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-11-02,0.35,0.06,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2019-12-02,0.35,0.06,0.0,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2020-01-02,0.35,0.06,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2020-02-02,0.36,0.05,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2020-03-02,0.36,0.05,0.0,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2020-04-02,0.36,0.05,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2020-05-02,0.36,0.04,0.0,Working Capital Loan,live,8.3,A+ (Very low risk)
14949281,2020-06-02,0.37,0.04,0.01,Working Capital Loan,live,8.3,A+ (Very low risk)
